429006118001,西正街,429006118,天门市皂市镇西正街
429006118002,五华街,429006118,天门市皂市镇五华街
429006118003,李场,429006118,天门市皂市镇李场
429006118201,杨秀村,429006118,天门市皂市镇杨秀村
429006118202,周黎村,429006118,天门市皂市镇周黎村
429006118203,红花堰村,429006118,天门市皂市镇红花堰村
429006118204,笑城村,429006118,天门市皂市镇笑城村
429006118205,花园村,429006118,天门市皂市镇花园村
429006118206,二龙村,429006118,天门市皂市镇二龙村
429006118207,蔡家村,429006118,天门市皂市镇蔡家村
429006118208,上付村,429006118,天门市皂市镇上付村
429006118209,文岭村,429006118,天门市皂市镇文岭村
429006118210,下付村,429006118,天门市皂市镇下付村
429006118211,梁前村,429006118,天门市皂市镇梁前村
429006118212,谢大村,429006118,天门市皂市镇谢大村
429006118213,湖田村,429006118,天门市皂市镇湖田村
429006118214,马李村,429006118,天门市皂市镇马李村
429006118215,刘杨村,429006118,天门市皂市镇刘杨村
429006118216,韩王村,429006118,天门市皂市镇韩王村
429006118217,洪台村,429006118,天门市皂市镇洪台村
429006118218,段新村,429006118,天门市皂市镇段新村
429006118219,刘集村,429006118,天门市皂市镇刘集村
429006118220,长寿村,429006118,天门市皂市镇长寿村
429006118221,兴隆村,429006118,天门市皂市镇兴隆村
429006118222,郑桥村,429006118,天门市皂市镇郑桥村
429006118223,团山村,429006118,天门市皂市镇团山村
429006118224,文墩村,429006118,天门市皂市镇文墩村
429006118225,泉堰村,429006118,天门市皂市镇泉堰村
429006118226,白土山村,429006118,天门市皂市镇白土山村
429006118227,鲁新村,429006118,天门市皂市镇鲁新村
429006118228,方场村,429006118,天门市皂市镇方场村
429006118229,阙山村,429006118,天门市皂市镇阙山村
429006118230,邱桥村,429006118,天门市皂市镇邱桥村
429006118231,高堰村,429006118,天门市皂市镇高堰村
429006118232,陡山村,429006118,天门市皂市镇陡山村
429006118233,赵北村,429006118,天门市皂市镇赵北村
429006118234,赵南村,429006118,天门市皂市镇赵南村
429006118235,舒滩村,429006118,天门市皂市镇舒滩村
429006118236,温岭村,429006118,天门市皂市镇温岭村
429006118237,何岭村,429006118,天门市皂市镇何岭村
429006118238,叶子村,429006118,天门市皂市镇叶子村
429006118239,月堰村,429006118,天门市皂市镇月堰村
429006118240,胡台村,429006118,天门市皂市镇胡台村
