500229210001,双流社区,500229210,城口县双河乡双流社区
500229210203,竹园村,500229210,城口县双河乡竹园村
500229210204,天星村,500229210,城口县双河乡天星村
500229210205,硝水坝村,500229210,城口县双河乡硝水坝村
500229210206,厚朴园村,500229210,城口县双河乡厚朴园村
500229210207,余坪村,500229210,城口县双河乡余坪村
500229210208,店坪村,500229210,城口县双河乡店坪村
500229210209,永红村,500229210,城口县双河乡永红村
500229210210,柳河村,500229210,城口县双河乡柳河村
