429004101001,向阳,429004101,仙桃市毛嘴镇向阳
429004101002,桃源,429004101,仙桃市毛嘴镇桃源
429004101200,杨岭村,429004101,仙桃市毛嘴镇杨岭村
429004101201,秦杨村,429004101,仙桃市毛嘴镇秦杨村
429004101202,深江村,429004101,仙桃市毛嘴镇深江村
429004101203,古垸村,429004101,仙桃市毛嘴镇古垸村
429004101204,韩场村,429004101,仙桃市毛嘴镇韩场村
429004101205,榨湾村,429004101,仙桃市毛嘴镇榨湾村
429004101206,小桥口村,429004101,仙桃市毛嘴镇小桥口村
429004101207,毛二村,429004101,仙桃市毛嘴镇毛二村
429004101208,古堤村,429004101,仙桃市毛嘴镇古堤村
429004101209,杨场村,429004101,仙桃市毛嘴镇杨场村
429004101210,兰洪村,429004101,仙桃市毛嘴镇兰洪村
429004101211,别湾村,429004101,仙桃市毛嘴镇别湾村
429004101212,闵台村,429004101,仙桃市毛嘴镇闵台村
429004101213,横堤拐村,429004101,仙桃市毛嘴镇横堤拐村
429004101214,珠玑寺村,429004101,仙桃市毛嘴镇珠玑寺村
429004101215,四合村,429004101,仙桃市毛嘴镇四合村
429004101216,梁城村,429004101,仙桃市毛嘴镇梁城村
429004101217,文庙村,429004101,仙桃市毛嘴镇文庙村
429004101218,许农场村（许大垸农场）,429004101,仙桃市毛嘴镇许农场村（许大垸农场）
429004101219,边湖村,429004101,仙桃市毛嘴镇边湖村
429004101220,船埠头村,429004101,仙桃市毛嘴镇船埠头村
429004101221,紫荆村,429004101,仙桃市毛嘴镇紫荆村
429004101222,伍家场村,429004101,仙桃市毛嘴镇伍家场村
429004101223,东岳庙村,429004101,仙桃市毛嘴镇东岳庙村
429004101224,毛太河村,429004101,仙桃市毛嘴镇毛太河村
429004101225,邓李湾村,429004101,仙桃市毛嘴镇邓李湾村
429004101226,刘台村,429004101,仙桃市毛嘴镇刘台村
429004101227,杨越村,429004101,仙桃市毛嘴镇杨越村
429004101228,胡家拐村,429004101,仙桃市毛嘴镇胡家拐村
429004101229,横口村,429004101,仙桃市毛嘴镇横口村
