500230119001,何家场社区,500230119,丰都县保合镇何家场社区
500230119200,万泉村,500230119,丰都县保合镇万泉村
500230119201,新屋坪村,500230119,丰都县保合镇新屋坪村
500230119202,马家场村,500230119,丰都县保合镇马家场村
500230119203,文家边村,500230119,丰都县保合镇文家边村
500230119204,牟家场村,500230119,丰都县保合镇牟家场村
500230119205,范家沟村,500230119,丰都县保合镇范家沟村
500230119206,普子场村,500230119,丰都县保合镇普子场村
500230119208,金盘村,500230119,丰都县保合镇金盘村
500230119209,新院子村,500230119,丰都县保合镇新院子村
500230119210,余家坝村,500230119,丰都县保合镇余家坝村
500230119211,盖灵庙村,500230119,丰都县保合镇盖灵庙村
500230119212,竹林冲村,500230119,丰都县保合镇竹林冲村
